957054,"21,19157,177697,875,174788,182469,601,3701,431,1177"
908081,"17265,101280,108465,120120,16498,101348,21827,154587,101921,21355"
6348830,"145064,1604,130050,127230,21519,99578,143270,151040"
6037658,"14813,127230,185,1535,108430"
278494,"21,104578,97668,101922,106625,102883"
5275532,"20605,21459,20464,113415,1535"
303005,"20954,15051,16782,21584,98349,47,21519,106625,19111,11061,101922,20766"
554305,"20954,9989,104578,4224,16498,20958,99147,4181,153930,113415,11061,1535,168872,14741,14289"
5958683,"877,20770,100388,105334,124845,11061"
411206,"158539,151639,154587,99088,153518,164702,153288"
170881,"9253,16498,21450,5114,1535"
750494,"269,20464,16498,101291,21519,114745,11061,101922"
5314321,"20954,126403,269,98707,20541,21311,99457,108430,20829,21804,20722,99425,21507,9919,20464,9756,30,20447,20770,5081,1575,6746,113260"
404643,"14713,21709,6203,98565,3588,10161,1210,9756,105228,21507,7724,20623,99425,21261,110349,11061"
54261,"20692,20992,16498,19391,21244,20965,20762"
701455,"21,20954,269,21718,10087,2001,19603,16498,101348,105310,21827,777,20791,105333,98659"
6239008,"21,154412,171018,153845,150075,162780,154473,100451,144932,141821,20565,156415,169755,148048,126791,21497,161964,151380,162804"
898813,"21,269,101280,108465,2001,113717,101759,150672,100922,100182,141391,10620,20923,100298,20789,2167,166531,20755,101348,11757,1575,105333"
6127647,"116242,17265,20661,21452,21700,20931,132473,107871,4282,3782,5204,3783,148116,144553,135806,101349,169,2593,117343,152765,125868,4280,97922,5205"
6187078,"166216,156415,143338,163132,153152"
6025715,"20605,141852,136934,102351,120120,142838,127911,145545,12189,131586,145064,100240,132405,126357,116589,129201,139093,114121,113415,142853,99263,143270,98659,131573"
446400,"21,18153,205,101291,21827"
774597,"10378,1486,111762,8557,13267"
227398,"21878,162983,20744,112748,116338,15119,107693,355,1535,9941,20829,107490,10495,87517,8525,101316,144509,75,137822,76,10793,157,141249"
5995239,"20954,113596,1943,20946,339,101759,111428,137281,99457,131083,125038,127230,6880,11499,13125,132405,437,7724,226,2034,512,120697,21827,120646,387"
658539,"9253,21459,20464,20665,16498,21087,101759,110349,101921,101922"
609325,"108628,21058,124153,120150,21258,100388,98503,141911,169698,163270,154587,121467,113415,126356,114124,113260"
545361,"21400,18679,30,21613,107660,21450,105228,47,9260,5081,21399,20799"
6908452,"124410,109261,103572,113813,150672,11111,107663,103139,130003,131520,12355,21519,21234,21361,137822,166531,117989,99426,21390,21131,11697,11617"
937416,"21,21400,2001,1,113717,125367,109298,100922,140439,9253,2251,21507,7311,120377,154587,263,98460,20607,569,101338,1210,101348,19,9260,102883"
6065457,"2167,20481,20997,21732,18195,21382,97665,101,4181,118419,144509,13655,6547"
6229759,"108465,20464,20665,21519,19815,150672"
977097,"20464,16498,5114,105334,1735"
3259,"339,4282,132126,11061,43,457,7785,9253,3786,32,11981,185,130003,154587,98460,13125,9756,30,4181,6594,205,5081"
740902,"13759,10012,124080,101291,118123,109261,109492,104157,103900,103572,14741,113813"
5130805,"21804,32,115516,98460,6560"
6012668,"101291,145545,139630,104157,98659,1535,137822"
167895,"9253,6594,20475,4224,30,21202,121,21507,223,11061"
638449,"21,269,120120,110270,10620,108632,113425,1735,142329,20799"
296236,"20613,199,20872,20997,21131,18277,101280,21269,11111,98707,21815,20955,99629,102436,18897,21234,20789,20457"
979260,"21,21804,6702,108465,101280,10087,3588,153518,20799,21450,20623,113415,11061,14513"
532055,"20464,20755,105018,16498,100388,5114,98460"
287060,"97863,9253,98707,106051,105914,104325"
192843,"145064,136430,104578,5,1,16201,585,20666,101348,164,21827,885,20595,43,16662"
6087115,"111323,18041,9893,1719,8557,12893,1728,10378,65,15911,10165,13267,8857,16419,140596,490,11843,120697,120646,603,64"
419489,"14713,115230,7054,481,1575,853,114124"
669058,"97766,108632,21202,99629,113813"
694390,"21,392,20458,98034,112301,20665"
6287992,"112293,15583,154412,156067,9379,21093,21362,135806,110786,134131,148048,100722,113286,20767,114233,116605,19163,151380,21626"
5263830,"21400,20993,101347,10408,99629,103572,20829,127230,166240,145064,101349,132405,21186,99750,116752,124080,113415,20789,101922,14713,97922,108463,140960,99539,103047"
201661,"20954,3455,21459,20849,21499,11617,11757,20920,20457,21355"
258255,"21400,269,9253,20665,14719,20792,101348,21519,101921,21366,1575,6746,99693,21701,21355"
6307280,"21290,21049,124080,20946,20931,20623,853,103572,17895,1535,128546,114065"
6108506,"21804,15699,1137,21875,4382,11785,101347,1887,45,14467"
590112,"128547,323,3588,9756,339,721,5114,47,105228,19,21507,132126,885,99088,153518"
6362853,"141821,146493,151806,130003,154214,153845"
6843276,"171030,98107,101097,175977,20742,154963"
310491,"17549,21698,99426,103047,99750,98444,20912,5680,99916,20698,12189,21827,109190,100178,21355"
321145,"104578,9253,21875,2001,18679,4224,101291,20792,5114,11061,1535,101922"
581908,"145064,166794,101281,20474,127230,30,14719,100388,130003,57,120377,110349,113415,171018"
397648,"20514,6372,108553,8311,108307,6637"
585313,"20954,101280,99750,20464,18679,21092,16498,116589,101348,20594,130003,120377,6547"
5324349,"7785,10721,1210,32,437,339,11979,164,227,585"
5358946,"125124,134732,142984,132052,140960,141014,125367,127911,142074,111321"
5104952,"20464,1,30,20665,113717,5114,113415,11061"
677861,"2890,10408,21519,523,431"
5321239,"21,20954,116674,21202,102976,114085,101338"
6928928,"175019,133845,141182,167141,173693,163135,176508,177104,178434,154473,174576,154673"
6249362,"21,105334,127550,150075,150672"
713289,"101291,5114,104157,4181,113415,131573"
6158759,"21,144092,131680,11061,1535,150672,136430,131518,21459,20996,16498,124194,130588,145139,143338,139630,140596,114129,142853,145665,128893,101922,113415,137822,146984"
433771,"21878,20665,19603,108577,103572,99457,21685,112641,21184,154587,16417,99423,21717,105190,99750,20519,97994,5680,102680,106479,512,98035,87435"
5953314,"20613,813,21804,98034,6702,101281,18153,21175,99749,146210,112301,127090,20626,146625,129201,141391"
6127305,"140439,101166,116674,269,138425,112124,16904,20646,155211,21676,20913,129196,251,14467,116566,139274"
5198766,"20661,20801,10800,2236,21311,161645,11061,16662,877,127230,16498,103302,20464,12355,437,21519,431,113415,6045,199,101348,164,19,127271,102883"
826910,"20613,7054,11741,20665,5114,99629"
384759,"21,97986,104578,2904,101347,101348,5114,21519,113415,11061,101338"
6555311,"199,14093,158871,9107,17873,98298,523,17115,528,527"
300676,"21,13759,21049,101291,105334,99578,20920,101921,101922,100922"
510037,"20997,101280,101573,104157,108430,104578,111762,16498,101291,853,99423,21701,21355,98460,21776,101316,99147,105989,20613,7054,4224,20958,17729,21827,101921"
6005094,"269,4898,127720,159322,155645,112151,21875,166873,120377,146065,21425,3588,97768,5114,21519,113415,101922,166715,11759,20657,11757,12477"
155492,"20954,21400,7785,13759,18679,5114,164,5081,17074,387,21366"
949107,"21,110277,205, 11061,113415"
901848,"21804,199,109819,112444,21450,5114,131942,102883,20799"
619390,"14227,112023,585,2236,98460"
884071,"20954,21699,142984,112641,10165,21495,125367,21202,105200,133965,1887,107717,21519,102976,143086,101921,98549,110857"
5133491,"112323,13093,97766,116267,101004,100668,12467,15809"
6260665,"21,269,97668,19603,21087,142329,153845,21699,21875,10087,112151,101474,11741,133844,21202,5114,145139,19815,101922,129874,99263,101348,98035,98437,20832"
522619,"21,97,20661,98707,339,107660,20541,885,457,877,21450,103221,21507,57,21421,30,100298,47,486,326,14513,205,105228,387"
5319474,"9253,10087,18679,21127,21202,21519,101165,126047,97980"
942813,"1,30,1735,853,11061"
777993,"20954,20668,98762,4224,14813,108489,20698,11757,18671,14741,1535,17895"
5165997,"20954,552,12355,20555,20981,106286,21507,98249,101759,5681,107625,127271"
5331676,"2001,100298,1735,1535,102883"
6407341,"813,21175,108632,120377,160188"
5107022,"104276,124153,111762,16498,105334,11061"
744733,"21698,104578,110277,20464,113538,20992,16498,20958,106625,99147"
12028,"16067,15051,10721,13759,9253,468,4181,17074"
260760,"20661,481,100388,21096,21507,21827,20727,1575,5530,98460"
6946833,"199,10259,572,107012,164,97981,523,431,1430,513"
5951125,"104459,166794,99426,111762,20665,105334,130003,124194,21827"
836201,"163263,21005,21745,3342,10271,10495,120377,777,122434,2904,146722,658,10721,11741,13331,110355,3220,21006,113108,141249"
482114,"20954,20661,20923,21341,1575,113415,20789"
818167,"20954,820,104578,2904,33,14813,32,20958,5114,98478,19,5258,124194,21827,101921,11061"
284027,"104578,21647,16498,578,20958,10408,99147"
6124659,"33,143653,20665,101348,5114,19,120377,21827,97940,17895,113415,142329,128893,101922,100922,777"
224470,"9253,10087,14813,20665,19603,5114,20698,19,104157,1575"
195291,"1,21745,11665,457,97986,9253,7785,98596,9989,21355,98034,2904,3588,5114,486,4181,6547,20613,21170,1210,101338"
288283,"20605,20665,100723,21700,102351,1735,21087,101759,104578,20631,21459,20850,21518,101004,99423,21355,100240,2904,20,20923,21519,100166,97922,99539,1575"
485605,"97986,108465,127720,21827,11757"
673078,"20954,97986,99750,20981,97917,114535,512,110354,142770,387"
588897,"13601,124858,21458,10937,801,43,820,104578,2251,10087,3786,101410,100780,101571,2581,82,110355,100878,112023,21613,105595,102977,164,122585,103047"
97990,"20954,2001,20665,849,21087,21699,21698,9253,102976,154587,9989,21355,2904,13759,20668,21776,5680,21202,5114,21519,100178,128546,5081,21827,101338"
6079232,"10490,108354,6045,146676,20722,15359,103301,132126,146668,135806,101336,14753,148316,151040,98549"
199128,"13667,20464,99749,9863,121,101812,97940"
137870,"7785,12355,21858,21733,30,100388,1029,101759,12531,15227,98460"
685813,"136430,113538,5114,1735,131681,129196"
495599,"101310,104276,16592,110277,21459,20958,16498,100166,12189,99147,101921,21856"
818876,"104578,9756,97994,16498,21455,20958"
185824,"140439,127230,10165,163079,3701,1029,141911,98478,21507,139821,5114,101338,431,151040,153518,21366,9289"
412135,"5040,6114,185,20931,11061,3002"
546327,"20954,21400,97986,100673,101344,11981,11597,9260,5081,21399,20593,14741,17074"
916966,"97863,11235,3467,4224,7054,21092,20946,3470,116267,128643,97994,8676,1559,6023,21851,99263"
5963639,"857,127368,1,591,8465,12293,1559,5081,3342,103139,97636,21639,4196,104159"
834712,"99255,21087,116588,20704,20574,103139,142074,99531,15809,113425,129201,127050,563,112649,97922,20771,101981,140960,141014,20509,2025,114535"
5258661,"21,849,66,392,10271,33,9253,32,10165,7311,17074,2904,658,30,1887,4181,3002,813,1575,223"
313177," 20464,16498,100388,5114,105334,11061,108430"
6702801,"21,151807,168138,156067,116867,124080,130003,122511,106479,171457,162804,163623"
910020,"110277,877,99750,6114,20596,2800,101336"
520435,"20,16498,100388,1735,98659,108430"
335819,"127366,127720,131680,20729,135866,115740,131681,112641,112151,114087,3786,127230,129898,131586,130588,135102,127400,116589,138565,139498,101922,111321,131573"
57054,"3701,14131,20931,16067,9289,20602,20575,8676,16417,21472,20668,20464,20714,8129,20519,9756,879,20615,6802,17437,20517,21034,20657,12883,10278"
32851,"9253,205,1860,2025,12189,5681,6746,11111,790"
6063065,"20954,2001,1,98707,21087,85,9253,7785,177697,11981,7311,154587,21355,13125,9756,30,116589,5114,21519,82,101348,2025,95,1575"
203438,"934,4224,127230,158927,21360,24,154587,101921,152184,1889,112641"
11844,"9253,30,32,849,16498,227,1689,18897,853,6547"
786713,"21,813,101239,120120,11061,20447,99263"
483857,"245,10800,2966,101291,99423,6213,20872,13759,21421,5680,21815,20632,18897,101168,20785,20613,18679,11757,390,17895"
5958135,"104578,146722,20,140960,20992,111790,21087,101759,131681,21518,113415,1535,102883"
572123,"9617,115567,2890,101001,108430,112641,21804,105334,99578,124194,21686,105081,7791,20668,9734,5680,7711,6045,512,101921,114124"
5246562,"104578,21745,5205,20992,98478,131586,11061,20607"
6384794,"112443,110354,136149,141949,171018,157397,169927"
668767,"20954,21804,21698,104578,199,877,120120,111762,100388,101348,101903,113415,105333"
220695,"100240,4081,20605,20,20850,102351,1735,18897,99423"
5297111,"9919,20773,2034,5114,20541,12695,21311,15109,6746,8634,14467"
953030,"104578,110277,16498,20958,99147"
6117494,"146676,146850,139821,104325,113924,134252,98856,21851"
627819,"877,3588,1482,8074,934,4898,20606,21861,9919,11111,1889"
6027406,"112609,20954,7785,20912,21507,142770,110349,19815,387"
221025,"269,20,16498,5114,21087,1735,552,20789"
256067,"101280,104252,97668,104052,100182,108891,103302,101165,101167,100402,100112,101903,101922,99263,108759,103874,103555,102977,101348,100990,100668,101921,101338,105333"
929492,"21,6702,21825,20997,19603,14719,125367,1535,10087,16498,100388,105310,918,97940,145064,105190,10620,113415,11617,1575,105333"
590276,"114340,1735,103223,131518,2251,162670,139821,124194,103302,97940,142876,132405,113936,98503,107067,116287,107625,431,19815,20992,114888,105333"
5335211,"110277,20605,20,5114,21087,21519,101759,11757,113415,11061,1535"
775954,"20605,18679,20931,98314,101759,21234,19815,1535"
465918,"20613,21698,110277,2904,105749,20464,21170,18689,20755,20992,100388,20931,1575,853"
914271,"104276,100723,101759,20778,11061,1535,14837,104578,110277,21175,1818,9253,112151,21459,108553,16498,6033,113936,101922,813,101348,223,1575,101921"
909755,"20755,16498,20952,21234,113813,11061,101922,117193"
510266,"21804,18507,120120,100388,113415,101922"
5291036,"97986,115230,101348,486,21355"
22838,"457,2167,9253,918,7311,6746,9989"
151788,"20954,33,1,20923,21519,11061"
527889,"20954,21087,110349,1535,16662,21459,127230,16498,21507,120377,10029,21355,145064,20464,30,21519,513,4224,127595,21827,11757,101921,105333"
5239887,"21,1604,101280,124153,20751,11061,11111,108511,457,104578,16498,115230,30,21560,124080,100298,119661,113415,205,1482,114535,19,5081,1575,3785"
6426260,"108465,159831,125367,106625,151384,114745,101759,159322,11061,150672,97986,155783,113538,98580,105310,120377,131586,154587,145064,142876,116589,5114,129201,21234,131573"
6156044,"21,813,21175,101302,225,223,6033"
222872,"16782,32,585,21519,16662"
16725,"20474,14719,21450,102883,11061,98460"
700064,"21709,9253,3588,20464,21421,20661,21647,100388,99629,1535,105333"
247628,"21,21804,9253,20464,21459,5114,21507,918"
629292,"20829,20993,131019,21640,7724,130298,20727,20832,114085"
313069,"20954,136430,6702,20605,21459,4224,20755,16498,171457,97940,1575,1535,171018"
618374,"101280,9041,98707,21087,20745,21698,100182,9253,104578,20631,101474,99578,21403,20872,8074,97768,114308,114236,101965,124140,20594,21862,11757,20832,101921"
6300547,"163134,13599,18195,1735,87,103275,18617,112641,9253,97665,20872,13759,11741,20698,4181,21170,136804,16049,1889"
5232337,"21,813,116674,110277,269,392,104578,145064,20,20958,131942,1735,131681,113415,223,102883,11061"
201453,"21,20954,21175,20464,21170,5114,21087,1735,97940,11061,101338,21355"
149963,"3455,16782,1,21459,30,6,21087,97888,101165,20920"
77689,"98505,17549,99420,104051,21858,10357,21340,10165,98707,107490,103871,98658,20987,20754,21355,97821,97980"
875990,"108511,110277,21175,20474,20755,101922,107660,20850,20931,113415,21778,131573,129874,117193"
169810,"20954,97986,2001,98444,18679,10165,5680,185,5114,21827"
960735,"21,20605,21459,20,16498,20958,5114,21519,11757,11061,101922"
268961,"21,104276,269,550,101347,1735,103223,101759,11061,1535,235,100182,21459,481,106206,21856,20,21679,100166,20789,99263,108759,20958,99539,105333"
333433,"21804,249,17265,20668,108463,142,122,101291,3701,687,124080,597,21827,101921"
213525,"99714,2001,19603,1535,16592,21718,10087,20996,15335,918,5231,20791,20799,2904,11741,15417,5114,21711,3002,813,9969,20792,98035,97889,1575"
944927,"20697,4282,20995,3782,3783,5204,80,13663,97986,3786,21749,6954,100643,112301,113425,2593,4280,3455,21853,5667,5205,9181,14807,3785,21268"
331340,"101117,104276,106625,99629,18507,110277,104578,21698,21459,16498,100388,20596,9919,21856,20464,100166,111734,99147,20447,20992,20958,2034,21861,105333,20614"
6378488,"159831,162694,130003,116588,163132"
471122,"20605,20665,104157,104578,16498,101291,106286,20725,11771,99750,20923,20698,21519,99147,18897,108759,21170,108489,20958,20992,21827,101921,105333"
6100908,"130588,141949,163329,145665,137822"
955884,"21,14719,109261,103572,1535,21450,105310,101291,98460,20799,132405,30,5114,20613,813,114236,20474,101348,223,102883"
542686,"7645,232,235,115230,9893,1534,4901,5684,4039,230,603,1929,3692,12191,1760,108353,1932"
309600,"20458,21804,17265,9253,9513,107068,19,101759,99457,6746,11061,1535"
922940,"4224,1575,4181,103572,99423"
739677,"99255,124153,109963,21311,20829,21698,104578,110277,112151,113538,16498,100388,21518,9919,20464,20923,21679,99147,113415,101922,20992,20958,114888"
309469,"2167,1723,168623,6351,109190,101432,4059,170891,173295,21827,103047,99457,4181,174576,162804"
701413,"759,416,437,30,324,1251,1029,5681,20607"
5985662,"20,113936,21087,98314,105333"
6288027,"146066,145064,5682,151807,146646,161964,16498,156822,101348,2025,5114,97888,108522,135778,143271,128893"
6435840,"14713,21058,98511,877,6045,20770,111762,124080,131646,141911,108092,21311,143270,114124,113260"
354371,"9130,392,269,6171,21450,11061,98460"
6129621,"105893,142411,122349,100723,131681,99634,18397,1535,108430,110277,104578,21459,108553,16498,130183,21856,100166,139630,111734,99147,20811,101922,117193,20958,87486"
5171899,"11771,813,100182,108759,20605,112151,199,392,20,16498,20594,114308,11757,21403,101922"
460364,"21823,21733,20972,161645,110349,99693,2251,10087,101184,120377,889,154587,106918,141391,104463,98460,128547,6213,20464,578,4654,6746,19,114888"
5259431,"9919,6702,5682,99749,20626,124858,97940,114124"
810466,"21,269,1735,101759,11061,1535,110277,112151,113538,16498,101291,116267,105310,918,97940,20464,112124,20,5114,113415,101922,114236,20958,98314,101921"
482155,"143653,117197,113717,139274,9941,97904"
859159,"21804,110277,151807,108463,166794,124080,113415,154965,14289"
6162593,"97986,207,101344,101343,154587,171018"
309019,"15451,20993,21087,20955,20745,11061,15315,12445,20829,18153,97940,98460,21355,12413,14467,21092,20678,20789,19815,99263,13161,20613,11617,21394,97767"
9421,"457,392,13335,2246,3701,5114,19703"
788760,"97986,99420,99426,1210,98707,11981,339,11061,21355"
6291908,"2167,97986,9253,226,1575,4181,11061"
435270,"21698,115230,21776,11111,112641"
6396451,"145064,20464,163263,124153,20992,98384,131646,21679,106625,21311,139630,103223,141249,135136"
5232164,"20954,104276,97986,155783,151807,21459,16498,154587,20791,21856,13125,99750,21519,142770,523,431,20447,20613,199,109979,1829,4224,164,512,21827"
77719,"20458,13759,2001,10087,131573,113415,19815,21355"
6489262,"115138,130654,141852,132203,165599,20631,142074,110347,99423,20458,99750,126357,126546,114121,128546,20678,20920,164117,19815,112667,3455,161964,21827,11757,97767"
835835,"21,2001,115113,1735,11061,112641,392,104578,127230,126659,116267,21507,20799,21092,113415,99263,101348,120697,114194,98659"
