6120548,"20954,21,10507,1604,11061,1535,235,170,9513,3576,22,9919,9989,2142,9760,1559,9539,9656,527,1689,5337,28,10033,2594"
5197062,"99726,99750,21776,20666,20057,115069,98314,97940,107693,100876"
171953,"33,2001,18679,4224,30,5114,2966,4181,20607,21268"
738389,"20954,21,16782,20946,4898,1735,21311,249,20520,16417,124845,98460,10029,20,20519,6707,9760,578,21679,20968,523,431,101922,21709,116673"
6396210,"14713,124080,114963,431,103047,853,99423"
673933,"124153,98707,4898,21096,99629,99693,108430,16592,20606,597,20464,3588,30,431,513,101922,21709,572,20992,21827"
634650,"33,101348,21507,97940,11061"
5167732,"9253,20665,21202,71,1535,15809"
936302,"21,21058,249,20,20755,21647,100388,20701"
5266863,"1943,16782,2759,101001,105932,98291,11061,43,7785,877,101291,57,790,145,12355,437,21202,5114,21714,7054,2034,164,227,9260,5081"
284092,"21,2001,30,14719,101348,164,19,11061,101338"
533020,"20954,1,339,20931,110349,100183,21699,10165,32,101291,124845,7791,99750,21776,9756,30,21519,4181,6547,18679,140960,5081,21827,14741,323"
438176,"97986,124153,121,5114,105228,99629,110349"
432343,"21459,21516,4224,14227,107660,21827"
610729,"20613,6702,21459,106479,20920,20789,101922,11061"
823536,"14713,108463,21170,20755,20992,124080,106625,21827,99147,853,113415"
6142372,"21,20997,1604,20773,159831,97663,14075,18153,139821,101167,146065,151801,112124,130588,155211,8876,128546,20447,137822,147885,71,129196"
346375,"20737,14407,20656,11981,21248,20541,20931,20593,20736,12883"
5286883,"21,1,14719,11061,10087,21450,12859,21507,97940,20799,21355,11741,5114,100166,119661,113415,20474,108632,101338"
773143,"21459,20464,7054,20,120,101291,99539,103139,98314,20789,108430"
133874,"2167,7785,9253,1453,1,14813,4224,30,437,6,19,5081,210,11061,16664"
684051,"732,8795,19157,245,1,101281,877,437,30,14719,6,339,47,21507,270,101165,1726"
449123,"21,20954,9253,21450,11061,102883"
142301,"9989,13663,13759,934,4224,20661,20665,16706,21519,7724,20623,1575,14741,20910,20994"
240881,"104276,10110,20665,100723,21459,101291,99578,101165,97918,21856,21519,101922,101506,99263,4725,101348,20792,21827,101921,105333"
6140945,"21,269,20605,1735,11061,21459,127230,16498,97940,20464,113415,128893,101922,137822,20755,101348,5258,98659,105333"
945876,"2904,9253,10087,14813,127230,9756,16498,21127,20958,101291,5114,20594,20665,889,99147,1575,150672,21355"
530745,"21400,2001,21745,4282,11061,136430,104578,7785,9253,32,120377,154587,21355,145064,116674,2904,11741,30,5114,813,99426,21827,103047"
763368,"101280,18679,132456,106479,154587,112608,99263"
6154964,"116742,269,101280,124080,130003,175977,171457"
5218977,"112151,20,21647,10620,100388,1735,1535"
5312546,"20954,20605,21087,1535,120120,151807,21459,127230,16498,21355,11771,99750,20464,116589,113415,101922,137822,141014,101348,98659"
5929110,"98436,3784,19603,114745,110349,136430,9253,10087,3786,100643,21355,3588,30,5114,2593,113415,128893,10798,18679,1210,101348,227,1575,3785,131573"
