366216,"16782,110350,98707,100673,161645,103275,97886,99088,140439,21875,21507,7311,154587,101249,101571,21421,130050,19815,205,11843,21827,20727,101338,21665"
6833617,"108465,146493,116589,153406,116006,122511,11061"
5964952,"21191,120120,112151,99749,20,101347,20626,139095,135136,113415,142329,101922,99263"
853468,"20954,3588,7054,20755,111762,16498,100388,21519,21827,110349,853,101759,11061,1535"
6953377,"164299,170942,176508,171457,154473,171018,162804"
959642,"1723,108759,20755,20665,4181"
255826,"20872,877,99750,18679,98385,322,101351"
536529,"21,269,2001,14719,20623,11061,392,33,9253,10087,918,45,20,5114,2167,20628,108489,1575,21366"
5243510,"116674,269,113415,30,16498,159322"
5113566,"9756,105228,21507,227,1177"
5207606,"21804,2251,98436,2001,10087,4224,3228,18229,12189,104462,6746,11061,8425"
6294,"6213,14813,9756,2164,4181,387"
30453,"20474,4224,30,11843,32,1575,223"
6311821,"21,20605,1735,1535,120120,21459,127230,16498,103302,97940,99423,15809,99750,132405,124080,113415,6045,101922,154965,137822,140960,151252,1575,101921,98659"
747674,"20829,99750,21311,113415,1535,19815,108430"
250241,"21,13759,97668,99994,21087,101921"
5144488,"104578,110277,16498,20958,101348,5114,21519,100166,101759,99147,113415,1535,21856"
593921,"6586,98707,721,20754,11061,1535,10087,164212,11981,99916,10495,516,130003,7311,9756,21495,4181,20517,1033,512"
511038,"20954,20661,101347,20665,103223,101759,99629,11061,1535,110353,97986,21196,105310,21507,20872,107067,113415,20789,20920,99263,6547,101348,6675,105333,104647"
6746909,"20954,113596,139589,158923,99750,130050,20555,578,10408,21519,1689,431,9989,101922"
6645774,"13349,44,114114,10800,142701,161645,163137,99935,147103"
168469,"20954,14713,20605,13601,1735,14289"
5136156,"20954,21709,104276,124153,124080,21096,853,1535,101922"
5364359,"112301,20,16498,100112,113425,21087,1735,113415"
6461369,"2167,4081,155783,131516,20661,10357,98707,99578,7311,101001,12291,12189,4181,149"
6226383,"6586,161645,20599,153930,150672,163079,123802,105334,127412,20458,146206,20923,3470,153339,143338,136707,20789,154965,99263,21058,142877,21138,11757,21258,147103"
556634,"14713,4081,103221,5114,11061,20447"
5988169,"20954,136430,2904,1,174788,20555,3786,339,125367,5114,7311,4181"
59321,"13601,3784,2001,20661,20799,101261,21749,20431,99425,100643,19319,101338,154587,777,97769"
781059,"267,339,322,885,457,877,338,136,852,996,57,795,145,6114,8129,30,437,202,1207,513,1222,369,512,19,387"
